source,game,model_name,prompt_mode,context_cache,thinking_mode,thinking_level,thinking_budget,frames_per_action,run_dir,total_turns,counted_turns,skipped_turns_missing_planned_actions,malformed_lines,total_actions,horizontal_actions,vertical_actions,fire_actions,noop_actions,unclassified_actions,horizontal_percent,vertical_percent,fire_percent,noop_percent,unclassified_percent
structured_history/claude,assault,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/assault/anthropic-claude-sonnet-4-6/xm_assault_anthropic-claude-sonnet-4-6_low_9,104,104,0,0,300,46,200,200,54,0,15.333333333333334,66.66666666666667,66.66666666666667,18.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_0_2,60,60,0,0,300,118,0,296,0,0,39.333333333333336,0.0,98.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_1_2,60,60,0,0,300,100,0,293,0,0,33.333333333333336,0.0,97.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_2_2,60,60,0,0,300,108,0,295,0,0,36.0,0.0,98.33333333333333,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_3_3,60,60,0,0,300,94,0,296,0,0,31.333333333333332,0.0,98.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_4_2,59,59,0,0,302,115,0,298,0,0,38.079470198675494,0.0,98.67549668874172,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_5_2,61,61,0,0,303,110,0,297,0,0,36.303630363036305,0.0,98.01980198019803,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_6_2,60,60,0,0,300,89,0,298,0,0,29.666666666666668,0.0,99.33333333333333,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_7_2,61,61,0,0,300,103,0,297,0,0,34.333333333333336,0.0,99.0,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_8_2,60,60,0,0,302,112,0,297,0,0,37.086092715231786,0.0,98.34437086092716,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_high_9_2,61,61,0,0,304,101,0,299,0,0,33.223684210526315,0.0,98.35526315789474,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_0_2,98,98,0,0,300,16,0,296,0,0,5.333333333333333,0.0,98.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_1_2,95,95,0,0,302,41,0,301,0,0,13.57615894039735,0.0,99.66887417218543,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_2_2,99,99,0,0,302,12,0,301,0,0,3.9735099337748343,0.0,99.66887417218543,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_3_2,98,98,0,0,300,17,0,295,0,0,5.666666666666667,0.0,98.33333333333333,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_4_2,90,90,0,0,302,20,0,296,0,0,6.622516556291391,0.0,98.01324503311258,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_5_2,99,99,0,0,302,22,0,300,0,0,7.28476821192053,0.0,99.33774834437087,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_6_2,97,97,0,0,302,16,0,296,0,0,5.298013245033113,0.0,98.01324503311258,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_7_2,90,90,0,0,301,54,0,300,0,0,17.940199335548172,0.0,99.66777408637874,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_8_2,99,99,0,0,301,46,0,296,0,0,15.282392026578073,0.0,98.33887043189368,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-opus-4-6/xm_beam_rider_anthropic-claude-opus-4-6_low_9_2,87,87,0,0,303,28,0,299,0,0,9.24092409240924,0.0,98.67986798679868,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_0_2,99,99,0,0,300,70,0,294,0,0,23.333333333333332,0.0,98.0,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_1,95,95,0,0,302,70,0,294,0,0,23.178807947019866,0.0,97.35099337748345,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_2,96,96,0,0,301,57,0,288,0,0,18.93687707641196,0.0,95.68106312292359,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_3,101,101,0,0,302,134,0,301,0,0,44.370860927152314,0.0,99.66887417218543,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_4,100,100,0,0,302,66,0,296,0,0,21.85430463576159,0.0,98.01324503311258,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_5,99,99,0,0,300,70,0,295,0,0,23.333333333333332,0.0,98.33333333333333,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_6,99,99,0,0,300,59,0,299,0,0,19.666666666666668,0.0,99.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_7,97,97,0,0,301,72,0,293,0,0,23.920265780730897,0.0,97.3421926910299,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_8,97,97,0,0,301,86,0,292,0,0,28.571428571428573,0.0,97.00996677740864,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_high_9,101,101,0,0,302,95,0,293,0,0,31.456953642384107,0.0,97.01986754966887,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_0_2,101,101,0,0,301,8,0,295,0,0,2.6578073089700998,0.0,98.00664451827242,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_1,101,101,0,0,302,26,0,297,0,0,8.609271523178808,0.0,98.34437086092716,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_2,100,100,0,0,300,46,0,290,0,0,15.333333333333334,0.0,96.66666666666667,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_3,100,100,0,0,300,11,0,291,0,0,3.6666666666666665,0.0,97.0,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_4,101,101,0,0,300,26,0,294,0,0,8.666666666666666,0.0,98.0,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_5,100,100,0,0,301,6,0,297,0,0,1.9933554817275747,0.0,98.67109634551495,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_6,101,101,0,0,302,22,0,295,0,0,7.28476821192053,0.0,97.68211920529801,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_7,99,99,0,0,302,13,0,290,0,0,4.304635761589404,0.0,96.02649006622516,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_8,100,100,0,0,301,9,0,292,0,0,2.990033222591362,0.0,97.00996677740864,0.0,0.0
structured_history/claude,beam_rider,anthropic:claude-sonnet-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/beam_rider/anthropic-claude-sonnet-4-6/xm_beam_rider_anthropic-claude-sonnet-4-6_low_9,100,100,0,0,300,8,0,294,0,0,2.6666666666666665,0.0,98.0,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_0_2,60,60,0,0,301,287,122,270,0,0,95.34883720930233,40.53156146179402,89.70099667774086,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_1_2,60,60,0,0,301,287,113,244,0,0,95.34883720930233,37.541528239202655,81.06312292358804,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_2_2,60,60,0,0,300,289,119,262,0,0,96.33333333333333,39.666666666666664,87.33333333333333,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_3_3,60,60,0,0,301,284,124,280,0,0,94.35215946843854,41.19601328903654,93.02325581395348,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_4_3,60,60,0,0,301,291,92,269,0,0,96.67774086378738,30.564784053156146,89.3687707641196,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_5_3,61,61,0,0,304,296,118,290,0,0,97.36842105263158,38.81578947368421,95.39473684210526,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_6_3,60,60,0,0,300,289,117,273,0,0,96.33333333333333,39.0,91.0,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_7_3,60,60,0,0,300,284,128,262,0,0,94.66666666666667,42.666666666666664,87.33333333333333,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_8_3,60,60,0,0,300,270,131,225,0,0,90.0,43.666666666666664,75.0,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_high_9_3,60,60,0,0,301,300,79,290,0,0,99.66777408637874,26.245847176079735,96.34551495016612,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_low_0_2,60,60,0,0,300,300,97,293,0,0,100.0,32.333333333333336,97.66666666666667,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_low_1_2,69,69,0,0,302,300,86,287,0,0,99.33774834437087,28.47682119205298,95.03311258278146,0.0,0.0
structured_history/claude,boxing,anthropic:claude-opus-4-6,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/claude/boxing/anthropic-claude-opus-4-6/xm_boxing_anthropic-claude-opus-4-6_low_2_2,77,77,0,0,300,297,101,295,0,0,99.0,33.666666666666664,98.33333333333333,0.0,0.0
